((0, 1), 0)	865	519	0.7235203385353088
((0, 1), 0)	2118	519	0.7237656116485596
((0, 1), 0)	381	780	0.7243485450744629
((0, 1), 0)	693	78	0.7222042083740234
((0, 1), 0)	521	78	0.7228286862373352
((0, 1), 0)	2163	78	0.7125218510627747
((0, 1), 0)	6564	78	0.6957889795303345
((0, 1), 0)	1049	2151	0.7205381989479065
((0, 1), 0)	116	260	0.7230662107467651
((0, 1), 0)	32	78	0.7205562591552734
((0, 1), 0)	2452	519	0.7076501250267029
((0, 1), 0)	6990	78	0.622459352016449
((0, 1), 0)	116	780	0.7226264476776123
((0, 1), 0)	9928	78	0.704215943813324
((0, 1), 0)	6526	78	0.711790144443512
((0, 1), 0)	5750	78	0.7079742550849915
((0, 1), 0)	4	78	0.723050594329834
((0, 1), 0)	270	2151	0.7225330471992493
((0, 1), 0)	1339	78	0.7188109159469604
((0, 1), 0)	737	519	0.7214901447296143
((0, 1), 0)	477	407	0.7240398526191711
((0, 1), 0)	478	78	0.7230045199394226
((0, 1), 0)	1287	407	0.7173757553100586
((0, 1), 0)	2144	519	0.7227667570114136
((0, 1), 0)	168	1215	0.7221445441246033
((0, 1), 0)	956	78	0.7194375991821289
((0, 1), 0)	359	78	0.7219138145446777
((0, 1), 0)	2729	78	0.699622392654419
((0, 1), 0)	214	78	0.7228740453720093
((0, 1), 0)	284	407	0.7251664400100708
((0, 1), 0)	7728	1215	0.7020826935768127
((0, 1), 0)	2896	78	0.722566545009613
((0, 1), 0)	6836	519	0.7076648473739624
((0, 1), 0)	7025	78	0.6976830959320068
((0, 1), 0)	119	407	0.7233653664588928
((0, 1), 0)	1180	407	0.7228103280067444
((0, 1), 0)	41	407	0.7242599725723267
((0, 1), 0)	737	407	0.7220395803451538
((0, 1), 0)	528	407	0.7230342626571655
((0, 1), 0)	10230	780	0.7190547585487366
((0, 1), 0)	4972	78	0.7024561762809753
((0, 1), 0)	3953	78	0.7128982543945312
((0, 1), 0)	4	407	0.7243854403495789
((0, 1), 0)	6918	78	0.712518036365509
((0, 1), 0)	929	519	0.693028450012207
((0, 1), 0)	3138	78	0.7117013335227966
((0, 1), 0)	6129	519	0.7055787444114685
((0, 1), 0)	2292	78	0.7178853750228882
